"","population","family","body","sub","mid","ilab","slab","post"
"1454","COAST","418",149.469346,71.374585,19.117487,20.31799,16.016342,6.174287
"1455","COAST","418",153.469346,70.374585,19.117487,19.31799,16.016342,5.174287
"1456","COAST","418",158.469346,82.374585,19.117487,18.31799,14.016342,6.174287
"1457","COAST","425",143.753788,69.509153,19.432901,NA,NA,6.111888
"1458","COAST","425",144.469346,72.374585,19.117487,18.31799,14.016342,3.174287
"1459","COAST","425",146.469346,69.374585,19.117487,19.31799,15.016342,6.174287
"1460","COAST","425",147.469346,72.374585,19.117487,20.31799,15.016342,6.174287
"1461","COAST","425",148.469346,71.374585,19.117487,18.31799,14.016342,3.174287
"1462","COAST","425",148.469346,73.374585,19.117487,20.31799,14.016342,5.174287
"1463","COAST","425",147.469346,71.374585,19.117487,20.31799,14.016342,5.174287
"1464","COAST","425",154.469346,70.374585,17.117487,19.31799,14.016342,6.174287
"1465","COAST","439",150.753788,80.509153,19.432901,17.099474,16.210526,6.111888
"1466","COAST","439",143.469346,73.374585,17.117487,15.31799,11.016342,6.174287
"1467","COAST","439",155.469346,79.374585,19.117487,20.31799,16.016342,7.174287
"1468","COAST","445",154.753788,74.509153,19.432901,20.099474,16.210526,6.111888
"1469","COAST","445",149.469346,74.374585,19.117487,20.31799,16.016342,6.174287
"1470","COAST","445",154.469346,72.374585,21.117487,20.31799,16.016342,6.174287
"1471","COAST","445",155.469346,72.374585,19.117487,20.31799,16.016342,6.174287
"1472","COAST","445",155.469346,78.374585,19.117487,20.31799,16.016342,6.174287
"1473","COAST","445",156.469346,74.374585,19.117487,18.31799,14.016342,6.174287
"1474","COAST","445",156.469346,79.374585,19.117487,16.31799,16.016342,5.174287
"1475","COAST","450",148.753788,76.509153,17.432901,18.099474,15.210526,6.111888
"1476","COAST","450",NA,NA,19.117487,20.31799,15.016342,6.174287
"1477","COAST","450",NA,89.374585,NA,20.31799,16.016342,6.174287
"1478","COAST","450",151.469346,NA,19.117487,18.31799,14.016342,6.174287
"1479","COAST","450",154.469346,78.374585,19.117487,20.31799,14.016342,6.174287
"1480","COAST","464",146.753788,73.509153,19.432901,19.099474,12.210526,5.111888
"1481","COAST","464",153.469346,73.374585,19.117487,18.31799,15.016342,4.174287
"1482","COAST","523",148.753788,72.509153,19.432901,18.099474,14.210526,6.111888
"1483","COAST","523",153.469346,73.374585,19.117487,20.31799,15.016342,6.174287
"1484","COAST","526",149.753788,75.509153,19.432901,18.099474,16.210526,6.111888
"1485","COAST","526",147.469346,69.374585,19.117487,20.31799,14.016342,6.174287
"1486","COAST","542",162.753788,70.509153,17.432901,NA,NA,NA
"1487","COAST","542",NA,68.374585,19.117487,20.31799,16.016342,6.174287
"1488","COAST","542",150.469346,70.374585,19.117487,20.31799,15.016342,6.174287
"1489","COAST","542",153.469346,69.374585,19.117487,20.31799,15.016342,6.174287
"1490","COAST","546",154.753788,72.509153,19.432901,18.099474,16.210526,6.111888
"1491","COAST","546",142.469346,69.374585,19.117487,20.31799,16.016342,5.174287
"1492","COAST","548",NA,57.509153,17.432901,20.099474,16.210526,6.111888
"1493","COAST","548",147.469346,67.374585,19.117487,19.31799,14.016342,6.174287
"1494","COAST","548",148.469346,69.374585,19.117487,18.31799,14.016342,6.174287
"1495","COAST","548",152.469346,67.374585,19.117487,19.31799,15.016342,6.174287
"1496","COAST","548",152.469346,68.374585,19.117487,17.31799,16.016342,6.174287
"1497","COAST","548",152.469346,70.374585,19.117487,19.31799,14.016342,6.174287
"1498","COAST","548",152.469346,65.374585,19.117487,16.31799,16.016342,6.174287
"1499","COAST","548",153.469346,70.374585,19.117487,16.31799,15.016342,6.174287
"1500","COAST","548",155.469346,71.374585,19.117487,20.31799,13.016342,6.174287
"1501","COAST","769",150.753788,NA,19.432901,18.099474,15.210526,6.111888
"1502","COAST","769",147.469346,65.374585,19.117487,17.31799,14.016342,4.174287
"1503","COAST","769",150.469346,67.374585,19.117487,20.31799,14.016342,6.174287
"1504","COAST","769",152.469346,61.374585,19.117487,17.31799,14.016342,4.174287
"1505","COAST","769",152.469346,74.374585,19.117487,20.31799,15.016342,6.174287
"1506","COAST","769",153.469346,67.374585,19.117487,18.31799,16.016342,6.174287
"1507","COAST","769",155.469346,78.374585,19.117487,18.31799,16.016342,6.174287
"1508","COAST","788",147.753788,69.509153,19.432901,18.099474,14.210526,6.111888
"1509","COAST","788",148.469346,74.374585,19.117487,18.31799,14.016342,6.174287
"1510","COAST","788",152.469346,70.374585,17.117487,18.31799,14.016342,6.174287
"1511","COAST","788",152.469346,74.374585,19.117487,18.31799,15.016342,6.174287
"1512","COAST","788",157.469346,75.374585,19.117487,17.31799,15.016342,6.174287
"1513","COAST","816",151.753788,72.509153,17.432901,19.099474,16.210526,6.111888
"1514","COAST","816",158.469346,76.374585,17.117487,19.31799,16.016342,6.174287
"1515","COAST","816",159.469346,77.374585,19.117487,20.31799,16.016342,6.174287
"1516","COAST","816",159.469346,80.374585,19.117487,20.31799,16.016342,6.174287
